year,round,pick,player,nfl url,pos,draft age,team,entry year,last year,1st team pro select,pro select,weighted career av,years as primary starter,games,games started,rushing attempts,rushing yards,rushing td,receiving attemps,receiving yards,receiving td,college,cfb url,cfb school,cfb conference,cfb class,cfb pos,cfb games,cfb receptions,cfb yards,cfb average,cfb td,cfb attemps rushing,cfb yards rushing,cfb avg rushing,cfb td rushing,cfb scrimmages,cfb yards total,cfb avg total,cfb td total,nfl age,nfl team,nfl pos,nfl no,nfl game,nfl game started,nfl target,nfl receptions,nfl yards,nfl y/r,nfl td,nfl first downs,nfl longest rec,nfl rec per game,nfl yards per game,nfl catch ratio,nfl yards per target,nfl rushes,nfl rush yards,nfl rush td,nfl first downs rush,nfl longest rush,nfl rush yards per attempt,nfl rush yards per game,nfl rush attempt per games,nfl total touches,nfl yards per touch,nfl yards from scrimmage,nfl total td,nfl fumbles,nfl av,nfl table type,cfb method,nfl method
2001,2,36,Chad Johnson,https://www.pro-football-reference.com/players/J/JohnCh01.htm,WR,23,CIN,2001,2011,2,6,7,87,166,135,24,175,0,766,11059,67,Oregon St.,https://www.sports-reference.com/cfb/players/chad-johnson-1.html,Oregon State,Pac-10,SR,WR,12.0,37,806,21.8,8,2,-5,-2.5,0,39,801,20.5,8,33,NWE,wr,85,166,135,1372,766,11059,14.4,67,575,82,4.6,66.6,55.8%,8.1,24,175,0,6,26,7.3,1.1,0.1,790,14.2,11234,67,7,104,Receiving & Rushing Table,success,success from main
2001,2,41,Robert Ferguson,https://www.pro-football-reference.com/players/F/FergRo00.htm,WR,21,GNB,2001,2008,0,0,2,18,83,34,1,-8,0,151,1993,13,Texas A&M,https://www.sports-reference.com/cfb/players/robert-ferguson-1.html,Texas A&M,Big 12,JR,WR,10.0,58,885,15.3,6,,,,,58,885,15.3,6,29,MIN,,89,83,34,297,151,1993,13.2,13,100,71,1.8,24.0,50.8%,6.7,1,-8,0,0,0,-8.0,-0.1,0.0,152,13.1,1985,13,1,20,Receiving & Rushing Table,success,success from main
2001,2,52,Chris Chambers,https://www.pro-football-reference.com/players/C/ChamCh00.htm,WR,23,MIA,2001,2010,0,1,7,57,153,127,44,373,0,540,7648,58,Wisconsin,https://www.sports-reference.com/cfb/players/chris-chambers-1.html,Wisconsin,Big Ten,SR,WR,41.0,127,2004,15.8,16,2,17,8.5,0,129,2021,15.7,16,32,KAN,wr,84,153,127,1109,540,7648,14.2,58,296,77,3.5,50.0,48.7%,6.9,44,373,0,14,61,8.5,2.4,0.3,584,13.7,8021,58,11,70,Receiving & Rushing Table,success,success from main
2001,3,74,Steve Smith,https://www.pro-football-reference.com/players/S/SmitSt01.htm,WR,22,CAR,2001,2016,2,5,13,103,219,198,57,387,2,1031,14731,81,Utah,https://www.sports-reference.com/cfb/players/steve-smith-3.html,Utah,MWC,SR,WR,21.0,78,1603,20.6,12,8,52,6.5,0,86,1655,19.2,12,37,BAL,WR,89,219,198,1748,1031,14731,14.3,81,648,80,4.7,67.3,59.0%,8.4,57,387,2,26,39,6.8,1.8,0.3,1088,13.9,15118,83,33,139,Receiving & Rushing Table,success,success from main
2001,3,77,Snoop Minnis,https://www.pro-football-reference.com/players/M/MinnMa00.htm,WR,24,KAN,2001,2002,0,0,0,5,15,11,,,,34,515,1,Florida St.,https://www.sports-reference.com/cfb/players/snoop-minnis-1.html,Florida State,ACC,SR,WR,42.0,115,2098,18.2,17,2,6,3.0,0,117,2104,18.0,17,25,KAN,,81,15,11,71,34,515,15.1,1,24,56,2.3,34.3,47.9%,7.3,,,,,,,,,34,15.1,515,1,0,5,Receiving & Rushing Table,success,success from main
2001,4,116,Milton Wynn,https://www.pro-football-reference.com/players/W/WynnMi00.htm,WR,22,STL,2001,2002,0,0,0,1,4,0,,,,4,69,0,Washington St.,https://www.sports-reference.com/cfb/players/milton-wynn-1.html,Washington State,Pac-10,JR,WR,12.0,55,984,17.9,5,2,32,16.0,1,57,1016,17.8,6,24,BAL,,85,4,,7,4,69,17.3,0,3,36,1.0,17.3,57.1%,9.9,,,,,,,,,4,17.3,69,0,0,1,Receiving & Rushing Table,success,success from main
2001,4,124,Justin McCareins,https://www.pro-football-reference.com/players/M/McCaJu00.htm,WR,22,TEN,2001,2008,0,0,4,33,114,67,8,42,0,240,3676,16,Northern Illinois,https://www.sports-reference.com/cfb/players/justin-mccareins-1.html,Northern Illinois,MAC,SR,WR,44.0,204,2991,14.7,29,14,162,11.6,0,218,3153,14.5,29,30,TEN,WR,19,114,67,483,240,3676,15.3,16,178,73,2.1,32.2,49.7%,7.6,8,42,0,2,16,5.3,0.4,0.1,248,15.0,3718,16,8,37,Receiving & Rushing Table,success,success from main
2001,4,131,Cedric James,https://www.pro-football-reference.com/players/J/JameCe00.htm,WR,22,MIN,2002,2002,0,0,0,0,5,0,,,,1,29,0,TCU,https://www.sports-reference.com/cfb/players/cedric-james-1.html,Texas Christian,WAC,SR,WR,43.0,41,593,14.5,4,4,-6,-1.5,0,45,587,13.0,4,23,MIN,,89,5,,,,,,,10,228,0,29,22.8,257,0,,,,,,,,,,,,,,Kick & Punt Returns Table,success,success from main
2001,5,136,Vinny Sutherland,https://www.pro-football-reference.com/players/S/SuthVi00.htm,WR,23,ATL,2001,2002,0,0,0,0,18,0,1,16,0,1,5,0,Purdue,https://www.sports-reference.com/cfb/players/vinny-sutherland-1.html,Purdue,Big Ten,SR,WR,49.0,176,2370,13.5,25,50,384,7.7,3,226,2754,12.2,28,,SFO,,85,18,,21,147,0,19,7.0,53,1189,0,65,22.4,1357,0,,,,,,,,,,,,,,Kick & Punt Returns Table,success,success from main
2001,5,140,Alex Bannister,https://www.pro-football-reference.com/players/B/BannAl00.htm,WR,22,SEA,2001,2006,0,1,0,1,59,4,,,,9,121,1,East. Kentucky,https://www.sports-reference.com/cfb/players/alex-bannister-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,27,BAL,,80,59,4,,,,,,0,0,2,0,0,0.0,51,45,6,0,0,,1,,,,,,,,Defense & Fumbles Table,fail (eg link broken),success from main
2001,5,148,Scotty Anderson,https://www.pro-football-reference.com/players/A/AndeSc00.htm,WR,21,DET,2001,2003,0,0,0,8,34,8,,,,54,858,4,Grambling St.,https://www.sports-reference.com/cfb/players/scotty-anderson-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,24,DET,,88,34,8,121,54,858,15.9,4,39,72,1.6,25.2,44.6%,7.1,,,,,,,,,54,15.9,858,4,1,8,Receiving & Rushing Table,fail (eg link broken),success from main
2001,5,153,Onomo Ojo,nfl link is missing,WR,,NOR,,,0,0,0,,,,,,,,,,California-Davis,https://www.sports-reference.com/cfb/players/onomo-ojo-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail (eg link broken),fail (eg link broken)
2001,5,154,Darnerien McCants,https://www.pro-football-reference.com/players/M/McCaDa00.htm,WR,24,WAS,2002,2005,0,0,0,7,41,3,1,9,0,58,774,8,Delaware St.,https://www.sports-reference.com/cfb/players/darnerien-mccants-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,29,PHI,,85,41,3,114,58,774,13.3,8,43,32,1.4,18.9,50.9%,6.8,1,9,0,0,9,9.0,0.2,0.0,59,13.3,783,8,1,7,Receiving & Rushing Table,fail (eg link broken),success from main
2001,5,159,Eddie Berlin,https://www.pro-football-reference.com/players/B/BerlEd00.htm,WR,23,TEN,2001,2005,0,0,0,3,62,1,,,,26,379,2,Northern Iowa,https://www.sports-reference.com/cfb/players/eddie-berlin-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,27,CHI,,86,62,1,54,26,379,14.6,2,16,50,0.4,6.1,48.1%,7.0,,,,,,,,,26,14.6,379,2,2,3,Receiving & Rushing Table,fail (eg link broken),success from main
2001,5,162,Jonathan Carter,https://www.pro-football-reference.com/players/C/CartJo01.htm,WR,22,NYG,2001,2004,0,0,0,4,25,1,,,,14,266,2,Troy,https://www.sports-reference.com/cfb/players/jonathan-carter-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,25,NYJ,wr,84,25,1,,,,,,44,1060,1,90,24.1,1326,4,,,,,,,,,,,,,,Kick & Punt Returns Table,fail (eg link broken),success from main
