year,round,pick,player,nfl url,pos,draft age,team,entry year,last year,1st team pro select,pro select,weighted career av,years as primary starter,games,games started,rushing attempts,rushing yards,rushing td,receiving attemps,receiving yards,receiving td,college,cfb url,cfb school,cfb conference,cfb class,cfb pos,cfb games,cfb receptions,cfb yards,cfb average,cfb td,cfb attemps rushing,cfb yards rushing,cfb avg rushing,cfb td rushing,cfb scrimmages,cfb yards total,cfb avg total,cfb td total,nfl age,nfl team,nfl pos,nfl no,nfl game,nfl game started,nfl target,nfl receptions,nfl yards,nfl y/r,nfl td,nfl first downs,nfl longest rec,nfl rec per game,nfl yards per game,nfl catch ratio,nfl yards per target,nfl rushes,nfl rush yards,nfl rush td,nfl first downs rush,nfl longest rush,nfl rush yards per attempt,nfl rush yards per game,nfl rush attempt per games,nfl total touches,nfl yards per touch,nfl yards from scrimmage,nfl total td,nfl fumbles,nfl av,nfl table type,cfb method,nfl method
1995,3,78,Chris Jones,https://www.pro-football-reference.com/players/J/JoneCh01.htm,WR,24.0,PHI,1995.0,1997.0,0,0,1,10.0,32.0,17.0,,,,80.0,993.0,5.0,Miami (FL),https://www.sports-reference.com/cfb/players/chris-t-jones-1.html,Miami (FL),Big East,,WR,43.0,105,1640,15.6,11,1,5,5.0,0,106,1645,15.5,11,26,PHI,wr,82,32,17,132,80,993,12.4,5,0,38,2.5,31.0,60.6%,7.5,,,,,,,,,80,12.4,993,5,1,10,Receiving & Rushing Table,success,success from main
1995,3,81,Tamarick Vanover,https://www.pro-football-reference.com/players/V/VanoTa00.htm,WR,21.0,KAN,1995.0,2002.0,0,0,0,12.0,77.0,6.0,17.0,88.0,0.0,39.0,564.0,3.0,Florida St.,https://www.sports-reference.com/cfb/players/tamarick-vanover-1.html,Florida State,ACC,,WR,22.0,87,1123,12.9,7,18,81,4.5,3,105,1204,11.5,10,28,SDG,,87,77,6,82,39,564,14.5,3,26,57,0.5,7.3,47.6%,6.9,17,88,0,6,17,5.2,1.1,0.2,56,11.6,652,3,16,,Receiving & Rushing Table,success,success from main1
1995,3,90,Antonio Freeman,https://www.pro-football-reference.com/players/F/FreeAn00.htm,WR,23.0,GNB,1995.0,2003.0,1,1,6,64.0,132.0,91.0,8.0,17.0,0.0,477.0,7251.0,61.0,Virginia Tech,https://www.sports-reference.com/cfb/players/antonio-freeman-1.html,Virginia Tech,Big East,,WR,42.0,121,2207,18.2,22,3,37,12.3,0,124,2244,18.1,22,31,GNB,,86,132,91,863,477,7251,15.2,61,350,84,3.6,54.9,55.3%,8.4,8,17,0,3,14,2.1,0.1,0.1,485,15.0,7268,61,14,74,Receiving & Rushing Table,success,success from main
1995,4,113,Justin Armour,https://www.pro-football-reference.com/players/A/ArmoJu00.htm,WR,22.0,BUF,1995.0,1999.0,0,0,1,7.0,39.0,16.0,4.0,-5.0,0.0,64.0,861.0,7.0,Stanford,https://www.sports-reference.com/cfb/players/justin-armour-1.html,Stanford,Pac-10,,WR,34.0,154,2482,16.1,20,2,8,4.0,0,156,2490,16.0,20,26,BAL,wr,88,39,16,133,64,861,13.5,7,44,54,1.6,22.1,48.1%,6.5,4,-5,0,0,6,-1.3,-0.1,0.1,68,12.6,856,7,1,7,Receiving & Rushing Table,success,success from main
1995,4,116,Jack Jackson,https://www.pro-football-reference.com/players/J/JackJa20.htm,WR,22.0,CHI,1996.0,1996.0,0,0,0,0.0,12.0,0.0,,,,4.0,39.0,0.0,Florida,https://www.sports-reference.com/cfb/players/jack-jackson-1.html,Florida,SEC,,WR,36.0,143,2266,15.8,29,9,37,4.1,1,152,2303,15.2,30,24,CHI,KR,88,12,,10,4,39,9.8,0,1,14,0.3,3.3,40.0%,3.9,,,,,,,,,4,9.8,39,0,2,,Receiving & Rushing Table,success,success from main1
1995,5,139,David Dunn,https://www.pro-football-reference.com/players/D/DunnDa00.htm,WR,23.0,CIN,1995.0,2001.0,0,0,0,13.0,88.0,5.0,1.0,-13.0,0.0,91.0,1264.0,4.0,Fresno St.,https://www.sports-reference.com/cfb/players/david-dunn-1.html,Fresno State,WAC,,WR,25.0,74,1070,14.5,5,5,6,1.2,0,79,1076,13.6,5,29,OAK,,88,88,5,164,91,1264,13.9,4,59,40,1.0,14.4,55.5%,7.7,1,-13,0,0,0,-13.0,-0.1,0.0,92,13.6,1251,4,11,,Receiving & Rushing Table,success,success from main1
1995,5,145,Roell Preston,https://www.pro-football-reference.com/players/P/PresRo00.htm,WR,23.0,ATL,1995.0,1999.0,0,1,0,6.0,53.0,2.0,,,,30.0,360.0,2.0,Mississippi,https://www.sports-reference.com/cfb/players/roell-preston-1.html,Ole Miss,SEC,,WR,22.0,73,1143,15.7,11,4,18,4.5,0,77,1161,15.1,11,,SFO,,15,53,2,43,30,360,12.0,2,17,61,0.6,6.8,69.8%,8.4,,,,,,,,,30,12.0,360,2,9,,Receiving & Rushing Table,success,success from main1
1995,5,147,Mike Miller,nfl link is missing,WR,,CLE,,,0,0,0,,,,,,,,,,Notre Dame,https://www.sports-reference.com/cfb/players/michael-miller-2.html,Notre Dame,Ind,,WR,34.0,62,444,7.2,1,27,589,21.8,0,,,,,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
1995,5,156,Kez McCorvey,https://www.pro-football-reference.com/players/M/McCoKe20.htm,WR,23.0,DET,1995.0,1997.0,0,0,0,0.0,9.0,0.0,,,,2.0,9.0,0.0,Florida St.,https://www.sports-reference.com/cfb/players/kez-mccorvey-1.html,Florida State,ACC,,WR,45.0,189,2660,14.1,16,5,8,1.6,0,194,2668,13.8,16,25,DET,,83,9,,2,2,9,4.5,0,1,6,0.2,1.0,100.0%,4.5,,,,,,,,,2,4.5,9,0,0,0,Receiving & Rushing Table,success,success from main
1995,5,162,'Omar Ellison,https://www.pro-football-reference.com/players/E/ElliOm20.htm,WR,23.0,SDG,1995.0,1996.0,0,0,0,0.0,12.0,1.0,,,,4.0,21.0,0.0,Florida St.,https://www.sports-reference.com/cfb/players/omar-ellison-1.html,Florida State,ACC,,WR,44.0,47,719,15.3,2,7,35,5.0,0,54,754,14.0,2,25,SDG,wr,84,12,1,13,4,21,5.3,0,0,6,0.3,1.8,30.8%,1.6,,,,,,,,,4,5.3,21,0,0,0,Receiving & Rushing Table,success,success from main
1995,5,166,Edward Hervey,nfl link is missing,WR,,DAL,,,0,0,0,,,,,,,,,,USC,https://www.sports-reference.com/cfb/players/edward-hervey-1.html,USC,Pac-10,,WR,8.0,22,362,16.5,1,1,-4,-4.0,0,23,358,15.6,1,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
1995,6,173,Charlie Simmons,nfl link is missing,WR,,GNB,,,0,0,0,,,,,,,,,,Georgia Tech,https://www.sports-reference.com/cfb/players/charlie-simmons-1.html,Georgia Tech,ACC,,WR,22.0,57,898,15.8,7,,,,,57,898,15.8,7,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
1995,6,183,Brandon Harrison,nfl link is missing,WR,,SDG,,,0,0,0,,,,,,,,,,Howard Payne,https://www.sports-reference.com/cfb/players/brandon-harrison-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail (eg link broken),fail (eg link broken)
1995,6,184,Lee DeRamus,https://www.pro-football-reference.com/players/D/DeRaLe00.htm,WR,23.0,NOR,1995.0,1996.0,0,0,0,2.0,23.0,4.0,1.0,2.0,0.0,21.0,258.0,1.0,Wisconsin,https://www.sports-reference.com/cfb/players/lee-deramus-1.html,Wisconsin,Big Ten,,WR,34.0,119,1974,16.6,15,2,19,9.5,0,121,1993,16.5,15,24,NOR,wr,87,23,4,50,21,258,12.3,1,11,28,0.9,11.2,42.0%,5.2,1,2,0,0,2,2.0,0.1,0.0,22,11.8,260,1,0,2,Receiving & Rushing Table,success,success from main
1995,6,203,Eddie Goines,nfl link is missing,WR,,SEA,,,0,0,0,,,,,,,,,,North Carolina St.,https://www.sports-reference.com/cfb/players/eddie-goines-1.html,North Carolina State,ACC,,WR,40.0,147,2352,16.0,17,12,71,5.9,0,159,2423,15.2,17,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
1995,7,212,Billy Williams,https://www.pro-football-reference.com/players/W/WillBi20.htm,WR,24.0,ARI,1996.0,1996.0,0,0,0,0.0,1.0,0.0,,,,,,,Tennessee,https://www.sports-reference.com/cfb/players/billy-williams-2.html,Tennessee,SEC,,WR,22.0,59,730,12.4,7,3,28,9.3,0,62,758,12.2,7,25,STL,,19,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,Games Table,success,success from main
1995,7,217,Curtis Ceaser,https://www.pro-football-reference.com/players/C/CeasCu20.htm,WR,23.0,NYJ,1995.0,1995.0,0,0,0,0.0,4.0,0.0,,,,,,,Grambling St.,https://www.sports-reference.com/cfb/players/curtis-ceaser-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,23,NYJ,,88,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,Games Table,fail (eg link broken),success from main
1995,7,219,Curtis Marsh,https://www.pro-football-reference.com/players/M/MarsCu00.htm,WR,24.0,JAX,1995.0,1997.0,0,0,0,1.0,15.0,0.0,1.0,2.0,0.0,9.0,141.0,0.0,Utah,https://www.sports-reference.com/cfb/players/curtis-marsh-2.html,Utah,WAC,,WR,18.0,69,990,14.3,12,,,,,69,990,14.3,12,27,PIT,,17,15,,24,9,141,15.7,0,8,34,0.6,9.4,37.5%,5.9,1,2,0,0,2,2.0,0.1,0.1,10,14.3,143,0,2,1,Receiving & Rushing Table,success,success from main
1995,7,231,A.C. Tellison,nfl link is missing,WR,,CLE,,,0,0,0,,,,,,,,,,Miami (FL),https://www.sports-reference.com/cfb/players/ac-tellison-1.html,Miami (FL),Big East,,WR,43.0,48,829,17.3,5,,,,,48,829,17.3,5,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
1995,7,235,Henry Bailey,https://www.pro-football-reference.com/players/B/BailHe00.htm,WR,22.0,PIT,1996.0,1996.0,0,0,0,0.0,8.0,0.0,1.0,-4.0,0.0,5.0,65.0,0.0,UNLV,https://www.sports-reference.com/cfb/players/henry-bailey-1.html,UNLV,Big West,,WR,44.0,156,2515,16.1,24,60,224,3.7,3,216,2739,12.7,27,23,NYJ,KR,85,8,,8,5,65,13.0,0,2,28,0.6,8.1,62.5%,8.1,1,-4,0,0,-4,-4.0,-0.5,0.1,6,10.2,61,0,0,,Receiving & Rushing Table,success,success from main1
1995,7,240,J.T. Thomas,https://www.pro-football-reference.com/players/T/ThomJ.00.htm,WR,23.0,STL,1995.0,1998.0,0,0,0,2.0,51.0,2.0,1.0,-1.0,0.0,34.0,400.0,0.0,Arizona St.,https://www.sports-reference.com/cfb/players/johnny-thomas-2.html,Arizona State,Pac-10,,WR,9.0,34,574,16.9,3,6,105,17.5,1,40,679,17.0,4,27,STL,wr,83,51,2,93,34,400,11.8,0,13,42,0.7,7.8,36.6%,4.3,1,-1,0,0,0,-1.0,0.0,0.0,35,11.4,399,0,2,,Receiving & Rushing Table,success,success from main1
1995,7,246,Shannon Myers,nfl link is missing,WR,,MIA,,,0,0,0,,,,,,,,,,Lenoir-Rhyne,https://www.sports-reference.com/cfb/players/shannon-myers-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail (eg link broken),fail (eg link broken)
1994,1,17,Charles Johnson,https://www.pro-football-reference.com/players/J/JohnCh00.htm,WR,22.0,PIT,1994.0,2002.0,0,0,7,38.0,133.0,87.0,11.0,11.0,0.0,354.0,4606.0,24.0,Colorado,https://www.sports-reference.com/cfb/players/charles-e-johnson-1.html,Colorado,Big 8,,WR,39.0,127,2447,19.3,15,7,79,11.3,2,134,2526,18.9,17,30,BUF,,89,133,87,659,354,4606,13.0,24,222,84,2.7,34.6,53.7%,7.0,11,11,0,1,15,1.0,0.1,0.1,365,12.6,4617,24,5,43,Receiving & Rushing Table,success,success from main
1994,1,21,Johnnie Morton,https://www.pro-football-reference.com/players/M/MortJo00.htm,WR,22.0,DET,1994.0,2005.0,0,0,9,70.0,182.0,156.0,46.0,404.0,0.0,624.0,8719.0,43.0,USC,https://www.sports-reference.com/cfb/players/johnnie-morton-1.html,USC,Pac-10,,WR,49.0,201,3201,15.9,23,,,,,201,3201,15.9,23,34,SFO,WR,84,182,156,1145,624,8719,14.0,43,424,98,3.4,47.9,54.5%,7.6,46,404,0,15,39,8.8,2.2,0.3,670,13.6,9123,43,9,88,Receiving & Rushing Table,success,success from main
1994,1,24,Thomas Lewis,https://www.pro-football-reference.com/players/L/LewiTh00.htm,WR,22.0,NYG,1994.0,1997.0,0,0,1,9.0,34.0,15.0,,,,74.0,1032.0,5.0,Indiana,https://www.sports-reference.com/cfb/players/thomas-lewis-1.html,Indiana,Big Ten,,WR,35.0,148,2324,15.7,18,11,145,13.2,1,159,2469,15.5,19,25,NYG,wr,81,34,15,155,74,1032,13.9,5,51,46,2.2,30.4,47.7%,6.7,,,,,,,,,74,13.9,1032,5,3,9,Receiving & Rushing Table,success,success from main
1994,1,29,Derrick Alexander,https://www.pro-football-reference.com/players/A/AlexDe00.htm,WR,22.0,CLE,1994.0,2002.0,0,0,6,56.0,126.0,102.0,16.0,210.0,1.0,417.0,6971.0,40.0,Michigan,https://www.sports-reference.com/cfb/players/derrick-alexander-1.html,Michigan,Big Ten,,WR,60.0,125,1977,15.8,22,11,107,9.7,1,136,2084,15.3,23,31,MIN,wr,82,126,102,803,417,6971,16.7,40,289,92,3.3,55.3,51.9%,8.7,16,210,1,9,82,13.1,1.7,0.1,433,16.6,7181,41,6,65,Receiving & Rushing Table,success,success from main
1994,2,30,Darnay Scott,https://www.pro-football-reference.com/players/S/ScotDa00.htm,WR,22.0,CIN,1994.0,2002.0,0,0,7,47.0,124.0,104.0,22.0,151.0,0.0,408.0,6193.0,37.0,San Diego St.,https://www.sports-reference.com/cfb/players/darnay-scott-1.html,San Diego State,WAC,,WR,35.0,178,3139,17.6,25,5,118,23.6,0,183,3257,17.8,25,30,DAL,wr,85,124,104,776,408,6193,15.2,37,275,88,3.3,49.9,52.6%,8.0,22,151,0,10,23,6.9,1.2,0.2,430,14.8,6344,37,0,55,Receiving & Rushing Table,success,success from main
1994,2,33,Isaac Bruce HOF,https://www.pro-football-reference.com/players/B/BrucIs00.htm,WR,21.0,RAM,1994.0,2009.0,0,4,13,102.0,223.0,201.0,25.0,139.0,0.0,1024.0,15208.0,91.0,Memphis,https://www.sports-reference.com/cfb/players/isaac-bruce-1.html,Memphis,Ind,,WR,22.0,113,1586,14.0,15,2,-4,-2.0,0,115,1582,13.8,15,37,SFO,wr,88,223,201,1770,1024,15208,14.9,91,713,80,4.6,68.2,57.9%,8.6,25,139,0,10,30,5.6,0.6,0.1,1049,14.6,15347,91,16,137,Receiving & Rushing Table,success,success from main
1994,2,35,Kevin Lee,https://www.pro-football-reference.com/players/L/LeexKe00.htm,WR,23.0,NWE,1995.0,1996.0,0,0,0,1.0,9.0,2.0,1.0,4.0,0.0,8.0,107.0,0.0,Alabama,https://www.sports-reference.com/cfb/players/kevin-lee-1.html,Alabama,SEC,,WR,43.0,60,1093,18.2,3,12,292,24.3,1,72,1385,19.2,4,25,SFO,,17,9,2,28,8,107,13.4,0,6,33,0.9,11.9,28.6%,3.8,1,4,0,0,4,4.0,0.4,0.1,9,12.3,111,0,0,1,Receiving & Rushing Table,success,success from main
1994,2,40,David Palmer,https://www.pro-football-reference.com/players/P/PalmDa00.htm,WR,21.0,MIN,1994.0,2000.0,0,0,0,9.0,84.0,4.0,34.0,125.0,1.0,73.0,631.0,1.0,Alabama,https://www.sports-reference.com/cfb/players/david-palmer-2.html,Alabama,SEC,,RB,32.0,102,1611,15.8,11,86,598,7.0,1,188,2209,11.8,12,28,MIN,,22,84,4,108,73,631,8.6,1,39,39,0.9,7.5,67.6%,5.8,34,125,1,8,15,3.7,1.5,0.4,107,7.1,756,2,12,,Receiving & Rushing Table,success,success from main1
1994,2,41,Ryan Yarborough,https://www.pro-football-reference.com/players/Y/YarbRy00.htm,WR,23.0,NYJ,1994.0,1998.0,0,0,0,2.0,51.0,6.0,,,,44.0,494.0,3.0,Wyoming,https://www.sports-reference.com/cfb/players/ryan-yarborough-1.html,Wyoming,WAC,,WR,45.0,231,4374,18.9,42,1,-5,-5.0,0,232,4369,18.8,42,27,BAL,wr,80,51,6,78,44,494,11.2,3,18,38,0.9,9.7,56.4%,6.3,,,,,,,,,44,11.2,494,3,3,2,Receiving & Rushing Table,success,success from main
1994,2,45,Bert Emanuel,https://www.pro-football-reference.com/players/E/EmanBe00.htm,WR,23.0,ATL,1994.0,2001.0,0,0,6,39.0,103.0,87.0,7.0,13.0,0.0,351.0,4852.0,28.0,Rice,https://www.sports-reference.com/cfb/players/bert-emanuel-1.html,Rice,SWC,,QB,33.0,212,384,55.2,3079,8.0,8.0,23,10,137.1,,,,,NWE,wr,87,103,87,711,351,4852,13.8,28,214,85,3.4,47.1,49.4%,6.8,7,13,0,3,11,1.9,0.1,0.1,358,13.6,4865,28,5,44,Receiving & Rushing Table,success,success from main
1994,3,68,Tydus Winans,https://www.pro-football-reference.com/players/W/WinaTy00.htm,WR,22.0,WAS,1994.0,1996.0,0,0,0,4.0,25.0,1.0,1.0,5.0,0.0,23.0,421.0,2.0,Fresno St.,https://www.sports-reference.com/cfb/players/tydus-winans-1.html,Fresno State,WAC,,WR,34.0,96,1454,15.1,9,2,6,3.0,0,98,1460,14.9,9,24,CIN,,83,25,1,49,23,421,18.3,2,17,51,0.9,16.8,46.9%,8.6,1,5,0,1,5,5.0,0.2,0.0,24,17.8,426,2,1,4,Receiving & Rushing Table,success,success from main
1994,3,70,Andre Coleman,https://www.pro-football-reference.com/players/C/ColeAn00.htm,WR,21.0,SDG,1994.0,1998.0,0,0,1,10.0,58.0,10.0,2.0,0.0,0.0,43.0,602.0,3.0,Kansas St.,https://www.sports-reference.com/cfb/players/andre-coleman-1.html,Kansas State,Big 8,,WR,42.0,95,1556,16.4,12,7,67,9.6,0,102,1623,15.9,12,26,PIT,,83,58,10,92,43,602,14.0,3,27,50,0.7,10.4,46.7%,6.5,2,0,0,0,7,0.0,0.0,0.0,45,13.4,602,3,20,,Receiving & Rushing Table,success,success from main1
1994,3,87,Cory Fleming,https://www.pro-football-reference.com/players/F/FlemCo20.htm,WR,23.0,SFO,1994.0,1995.0,0,0,0,1.0,18.0,0.0,,,,6.0,83.0,0.0,Tennessee,https://www.sports-reference.com/cfb/players/cory-fleming-2.html,Tennessee,SEC,,WR,45.0,94,1266,13.5,18,,,,,94,1266,13.5,18,24,DAL,,82,18,,17,6,83,13.8,0,4,16,0.3,4.6,35.3%,4.9,,,,,,,,,6,13.8,83,0,0,1,Receiving & Rushing Table,success,success from main
1994,3,92,Lake Dawson,https://www.pro-football-reference.com/players/D/DawsLa01.htm,WR,22.0,KAN,1994.0,1997.0,0,0,2,12.0,43.0,26.0,4.0,15.0,0.0,103.0,1406.0,10.0,Notre Dame,https://www.sports-reference.com/cfb/players/lake-dawson-1.html,Notre Dame,Ind,,WR,43.0,80,1397,17.5,4,3,17,5.7,0,83,1414,17.0,4,25,KAN,WR,80,43,26,189,103,1406,13.7,10,77,50,2.4,32.7,54.5%,7.4,4,15,0,0,13,3.8,0.3,0.1,107,13.3,1421,10,1,13,Receiving & Rushing Table,success,success from main
1994,3,96,Chris Penn,https://www.pro-football-reference.com/players/P/PennCh00.htm,WR,23.0,KAN,1994.0,1999.0,0,0,1,15.0,70.0,24.0,1.0,-1.0,0.0,148.0,1945.0,12.0,Tulsa,https://www.sports-reference.com/cfb/players/chris-penn-1.html,Tulsa,Ind,,WR,22.0,142,2370,16.7,17,2,-4,-2.0,0,144,2366,16.4,17,28,SDG,wr,87,70,24,308,148,1945,13.1,12,115,43,2.1,27.8,48.1%,6.3,1,-1,0,0,0,-1.0,0.0,0.0,149,13.0,1944,12,8,16,Receiving & Rushing Table,success,success from main
1994,3,101,Malcolm Floyd,https://www.pro-football-reference.com/players/F/FloyMa01.htm,WR,21.0,HOU,1994.0,1997.0,0,0,0,2.0,49.0,1.0,,,,26.0,351.0,2.0,Fresno St.,https://www.sports-reference.com/cfb/players/malcolm-seabron-1.html,Fresno State,WAC,,WR,44.0,90,1874,20.8,18,7,34,4.9,0,97,1908,19.7,18,,STL,,82,49,1,53,26,351,13.5,2,14,63,0.5,7.2,49.1%,6.6,,,,,,,,,26,13.5,351,2,1,2,Receiving & Rushing Table,success,success from main
1994,4,108,Chris Brantley,https://www.pro-football-reference.com/players/B/BranCh00.htm,WR,23.0,RAM,1994.0,1996.0,0,0,0,0.0,25.0,0.0,,,,9.0,76.0,1.0,Rutgers,https://www.sports-reference.com/cfb/players/chris-brantley-2.html,Rutgers,Big East,,WR,44.0,144,1914,13.3,17,14,134,9.6,0,158,2048,13.0,17,26,BUF,,82,25,,19,9,76,8.4,1,4,22,0.4,3.0,47.4%,4.0,,,,,,,,,9,8.4,76,1,0,0,Receiving & Rushing Table,success,success from main
1994,4,109,Willie Jackson,https://www.pro-football-reference.com/players/J/JackWi00.htm,WR,23.0,DAL,1995.0,2002.0,0,0,2,29.0,113.0,40.0,4.0,16.0,0.0,284.0,3641.0,24.0,Florida,https://www.sports-reference.com/cfb/players/willie-jackson-3.html,Florida,SEC,,WR,32.0,162,2172,13.4,24,1,5,5.0,0,163,2177,13.4,24,,WAS,,83,113,40,515,284,3641,12.8,24,171,63,2.5,32.2,55.1%,7.1,4,16,0,1,13,4.0,0.1,0.0,288,12.7,3657,24,8,32,Receiving & Rushing Table,success,success from main
1994,4,117,Orlando Parker,https://www.pro-football-reference.com/players/P/ParkOr20.htm,WR,22.0,NYJ,1994.0,1994.0,0,0,0,0.0,2.0,0.0,,,,1.0,7.0,0.0,Troy,https://www.sports-reference.com/cfb/players/orlando-parker-1.html,Auburn,SEC,,WR,22.0,31,436,14.1,3,10,57,5.7,0,41,493,12.0,3,22,NYJ,,89,2,,3,1,7,7.0,0,0,7,0.5,3.5,33.3%,2.3,,,,,,,,,1,7.0,7,0,0,0,Receiving & Rushing Table,success,success from main
1994,5,138,Harrison Houston,nfl link is missing,WR,,ATL,,,0,0,0,,,,,,,,,,Florida,https://www.sports-reference.com/cfb/players/harrison-houston-1.html,Florida,SEC,,WR,46.0,101,1781,17.6,19,1,-1,-1.0,0,102,1780,17.5,19,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
1994,5,146,Terry Mickens,https://www.pro-football-reference.com/players/M/MickTe00.htm,WR,23.0,GNB,1994.0,1999.0,0,0,0,8.0,79.0,10.0,,,,70.0,851.0,4.0,Florida A&M,https://www.sports-reference.com/cfb/players/terry-mickens-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,28,OAK,wr,85,79,10,142,70,851,12.2,4,42,32,0.9,10.8,49.3%,6.0,,,,,,,,,70,12.2,851,4,2,8,Receiving & Rushing Table,fail (eg link broken),success from main
1994,6,166,Steve Hawkins,https://www.pro-football-reference.com/players/H/HawkSt20.htm,WR,23.0,NWE,1994.0,1994.0,0,0,0,0.0,7.0,0.0,,,,2.0,22.0,0.0,West. Michigan,https://www.sports-reference.com/cfb/players/steve-hawkins-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,23,NWE,,80,7,,5,2,22,11.0,0,1,14,0.3,3.1,40.0%,4.4,,,,,,,,,2,11.0,22,0,0,0,Receiving & Rushing Table,fail (eg link broken),success from main
1994,6,169,Jay Kearney,nfl link is missing,WR,,GNB,,,0,0,0,,,,,,,,,,West Virginia,https://www.sports-reference.com/cfb/players/jay-kearney-1.html,West Virginia,Big East,,WR,23.0,49,1032,21.1,6,,,,,49,1032,21.1,6,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
1994,6,170,Lloyd Hill,nfl link is missing,WR,,CHI,,,0,0,0,,,,,,,,,,Texas Tech,https://www.sports-reference.com/cfb/players/lloyd-hill-1.html,Texas Tech,SWC,,WR,44.0,189,3059,16.2,20,,,,,189,3059,16.2,20,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
1994,6,176,Derrell Mitchell,https://www.pro-football-reference.com/players/M/MitcDe00.htm,WR,22.0,NOR,1994.0,1994.0,0,0,0,0.0,14.0,0.0,,,,1.0,13.0,0.0,Texas Tech,https://www.sports-reference.com/cfb/players/derrell-mitchell-1.html,Texas Tech,SWC,,WR,22.0,91,1312,14.4,9,1,-1,-1.0,0,92,1311,14.3,9,23,NOR,,88,14,,2,1,13,13.0,0,1,13,0.1,0.9,50.0%,6.5,,,,,,,,,1,13.0,13,0,0,,Receiving & Rushing Table,success,success from main1
1994,6,181,Bill Schroeder,https://www.pro-football-reference.com/players/S/SchrBi00.htm,WR,23.0,GNB,1997.0,2004.0,0,0,5,38.0,111.0,78.0,3.0,17.0,0.0,304.0,4583.0,28.0,Wisconsin–LaCrosse,https://www.sports-reference.com/cfb/players/bill-schroeder-1.html,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,33,TAM,wr,11,111,78,553,304,4583,15.1,28,224,67,2.7,41.3,55.0%,8.3,3,17,0,1,12,5.7,0.2,0.0,307,15.0,4600,28,12,42,Receiving & Rushing Table,fail (eg link broken),success from main
1994,6,187,Lee Gissendaner,nfl link is missing,WR,,HOU,,,0,0,0,,,,,,,,,,Northwestern,https://www.sports-reference.com/cfb/players/lee-gissendaner-1.html,Northwestern,Big Ten,,WR,44.0,156,1878,12.0,13,8,10,1.3,1,164,1888,11.5,14,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,fail,success,fail (eg link broken)
